decimalLatitude,decimalLongitude
-27.058887,-54.827625
-22.414316,-45.452885
-23.747267,-65.49933
-3.898181,-38.389732
-23.983608,-46.30909
-15.65548,-47.858814
-18.130657,-64.82393
-25.55,-54.570858
-34.433483,-57.73835
-31.566088,-61.358402
-20.313229,-46.5276
-23.425764,-45.083
-22.948578,-46.974483
-24.768433,-65.38516
-17.770552,-63.205933
-22.82301,-44.90274
-28.228321,-59.114304
-19.150488,-40.06817
-13.382046,-46.285564
-25.693436,-54.325504
-24.10965,-65.48019
-23.574192,-46.740795
-23.170162,-45.89024
-24.737198,-65.02788
-16.37861,-56.620834
-12.228089,-38.973976
-23.661009,-46.553696
-23.548468,-46.660133
-25.546127,-54.55904
-23.63006,-47.324944
-25.509369,-54.60713
-22.956583,-43.174877
-16.456923,-56.69135
-16.364557,-60.954556
-26.85804,-58.31076
-19.152628,-40.058556
-23.594585,-46.66299
-25.291317,-65.46149
-23.69283,-46.691486
-25.102087,-65.48284
-25.55009,-54.570892
-22.442822,-44.600163
-20.963573,-42.038643
-23.82323,-63.480885
-22.393581,-47.544205
-12.228089,-38.973976
-31.713097,-60.553432
-15.65548,-47.858814
-23.825445,-45.370056
-22.417225,-47.575752
-25.597008,-54.589478
-23.612421,-46.651424
-34.608204,-58.35397
-27.616907,-55.63013
-25.272524,-57.633053
-23.53846,-46.405838
-22.8526,-45.656784
-23.58383,-46.64673
-19.95613,-40.606422
-23.42857,-45.97437
-25.605474,-54.551968
-22.442822,-44.600163
-34.53852,-58.443703
-18.989254,-48.27737
-26.095604,-56.838867
-22.3932,-47.56354
-18.136,-64.828
-23.216696,-44.731649
-23.533113,-46.635746
-16.709383,-43.941566
-23.53745,-46.630756
-26.096807,-48.61121
-8.051293,-48.480083
-23.664124,-46.569973
-27.75545,-51.319748
-20.085772,-56.61538
-23.583656,-46.62993
-24.142529,-60.678204
-25.857317,-54.168785
-23.24527,-46.936874
-23.612421,-46.651424
-23.584932,-45.8244
-17.901466,-64.564575
-30.11087,-51.230774
-23.576815,-46.841537
-25.263834,-57.543
-22.67137,-46.673294
-23.334682,-45.14449
-22.952585,-46.753178
-22.393581,-47.544205
-34.608204,-58.35397
-34.608204,-58.35397
-29.045492,-50.141724
-30.38778,-59.184948
-34.608204,-58.35397
-23.65576,-46.541084
-23.1977,-45.89791
-19.020782,-58.0826
-29.480993,-50.17481
-23.09222,-46.84254
-20.850727,-41.8931
-23.576815,-46.841537
-23.664886,-46.551025
-19.815722,-43.364525
-21.333534,-46.90678
-25.55,-54.570858
-27.651047,-64.3622
-25.494804,-54.57435
-22.932127,-43.23427
-27.207872,-49.646812
-11.38091,-37.41724
-20.298143,-41.95594
-22.07467,-46.57521
-25.04234,-57.530834
-27.359377,-55.91089
-15.96112,-47.944252
-17.102716,-56.943047
-22.36955,-42.533787
-6.714092,-36.94717
-23.68383,-46.626892
-22.247032,-47.60636
-25.714869,-54.449245
-25.515411,-54.585056
-22.442822,-44.600163
-21.243353,-43.15589
-20.415442,-43.42475
-24.1994,-46.88236
-22.894411,-45.83927
-23.53745,-46.630756
-22.728018,-47.675316
-34.19895,-58.881783
-20.102262,-51.139484
-9.367583,-40.563942
-28.17945,-65.48997
-24.460108,-65.295815
-22.711153,-46.510025
-23.61025,-46.665028
-34.412632,-58.915836
-14.471244,-39.035866
-30.015572,-51.167034
-34.594467,-58.481617
-22.864376,-46.973553
-25.272524,-57.633053
-32.10191,-60.94601
-24.360285,-47.018738
-23.08621,-47.212063
-24.215818,-65.21454
-9.492777,-35.568493
-23.657183,-46.532104
-23.583998,-46.652107
-25.037823,-57.525433
-25.046001,-57.037975
-15.904592,-46.102486
-16.960527,-42.990597
-5.344569,-41.565613
-22.679075,-43.872337
-25.260374,-51.89716
-23.753368,-46.56066
-24.732498,-65.503876
-23.664263,-46.571735
-23.842628,-46.96405
-34.47372,-57.847553
-15.579328,-56.104946
-15.735606,-45.59645
-23.60581,-46.739075
-23.235358,-46.970843
-19.083765,-43.69906
-21.244444,-48.295834
-23.637794,-46.70522
-21.095154,-47.799873
-25.544779,-54.584473
-23.699688,-64.86716
-21.236162,-48.344135
-21.741688,-43.34825
-25.61646,-54.558594
-25.55,-54.570858
-25.55,-54.570858
-7.085497,-40.083866
-25.378326,-49.284336
-23.917707,-64.84017
-25.334877,-57.549236
-23.576815,-46.841537
-25.55,-54.570858
-20.12474,-44.217937
-23.715569,-46.44038
-22.955173,-43.167374
-23.22582,-44.75631
-16.738535,-56.861744
-17.287094,-63.04572
-24.916302,-56.858932
-23.370272,-51.60315
-25.287565,-57.559856
-25.869923,-53.96904
-23.586033,-65.40339
-24.416521,-65.28798
-28.010778,-59.27315
-23.696566,-46.71699
-27.43052,-58.949802
-20.04465,-44.492184
-23.583656,-46.62993
-19.321424,-43.61516
-22.939615,-47.14312
-28.390356,-49.385277
-34.56656,-58.505394
-22.951653,-43.175488
-23.58383,-46.64673
-22.338198,-64.49157
-20.316746,-40.309246
-27.36041,-56.003796
-35.13493,-57.39069
-23.055353,-47.31855
-23.668425,-46.51766
-15.60539,-56.08083
-16.458296,-54.620686
-23.60581,-46.739075
-25.243608,-53.980965
-18.18305,-63.877243
-34.619682,-58.519096
-22.431982,-44.615078
-17.4724,-63.66857
-34.58255,-58.41701
-13.890383,-47.555706
-3.746091,-38.577182
-24.998203,-47.947014
-22.912848,-45.95987
-23.982256,-46.18914
-34.20305,-58.884197
-27.39548,-50.702477
-12.560507,-41.38749
-23.523272,-46.52878
-24.087006,-46.62322
-34.6084,-58.3573
-22.950102,-43.191353
-23.500227,-47.42579
-30.610159,-58.927944
-22.89857,-43.10836
-24.049623,-47.986244
-23.491446,-45.09286
-23.159351,-47.03627
-22.805643,-45.20438
-22.876017,-46.029797
-23.576815,-46.841537
-23.58383,-46.64673
-22.968302,-46.72557
-23.763912,-46.340157
-34.19895,-58.881783
-20.684921,-43.298897
-24.387316,-65.11492
-23.023952,-44.550488
-28.117878,-65.64227
-12.744838,-41.421204
-23.514883,-46.53542
-23.689096,-47.376087
-23.1575,-49.40715
-23.583887,-46.643883
-34.391235,-58.723385
-15.43634,-55.7248
-23.524523,-46.15094
-34.492,-58.479168
-25.560755,-54.560722
-22.417603,-42.738686
-23.404478,-46.58671
-22.441786,-47.569096
-25.314556,-57.587
-25.536173,-54.581425
-25.6004,-54.56865
-14.590301,-55.966873
-27.36575,-65.59147
-23.523272,-46.52878
-23.08621,-47.212063
-22.905396,-43.102722
-24.367409,-47.026203
-25.55,-54.570858
-29.119045,-59.257347
-17.766424,-63.069763
-23.712715,-46.55688
-23.491941,-46.522892
-14.81906,-45.97688
-22.450949,-42.77093
-25.61655,-54.592964
-27.021381,-65.659744
-25.573454,-49.268147
-34.608204,-58.35397
-22.367897,-47.52421
-20.333193,-40.427185
-23.584932,-45.8244
-13.763229,-66.09843
-29.797638,-51.115826
-22.999445,-43.371666
-32.064724,-60.645126
-23.583656,-46.62993
-23.576815,-46.841537
-15.635559,-56.06293
-22.301287,-44.94069
-22.291922,-48.23662
-31.617647,-57.976414
-30.38778,-59.184948
-23.425764,-45.083
-27.570202,-57.2962
-23.601736,-46.803753
-24.364729,-47.023087
-24.912281,-65.52145
-21.810757,-48.169266
-23.576815,-46.841537
-34.53852,-58.443703
-23.131466,-46.556297
-21.342752,-47.845505
-24.062195,-47.417477
-28.535212,-57.175068
-23.841234,-46.71906
-24.732498,-65.503876
-22.310295,-42.49676
-23.087591,-47.189167
-23.583834,-46.64547
-22.306263,-44.97442
-29.576704,-51.09782
-25.240192,-48.757923
-22.380999,-49.67373
-25.3001,-57.55809
-16.50443,-56.6752
-27.43052,-58.949802
-24.260271,-64.418816
-26.513165,-49.117737
-22.72766,-47.639637
-22.055176,-42.517433
-24.134222,-55.528538
-22.450949,-42.77093
